category,title,description,resource,region,statusWord,message,compliance
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,eu-south-1,UNKNOWN,Unable to list ACM certificates: The security token included in the request is invalid.,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,ap-northeast-1,UNKNOWN,Unable to list ACM certificates: The security token included in the request is invalid.,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,ap-northeast-2,UNKNOWN,Unable to list ACM certificates: The security token included in the request is invalid.,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,ap-southeast-1,UNKNOWN,Unable to list ACM certificates: The security token included in the request is invalid.,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,ap-southeast-2,UNKNOWN,Unable to list ACM certificates: The security token included in the request is invalid.,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,ap-northeast-3,UNKNOWN,Unable to list ACM certificates: The security token included in the request is invalid.,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,ap-south-1,UNKNOWN,Unable to list ACM certificates: The security token included in the request is invalid.,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,sa-east-1,UNKNOWN,Unable to list ACM certificates: The security token included in the request is invalid.,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,ap-east-1,OK,Region is not enabled,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,me-south-1,OK,Region is not enabled,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,af-south-1,UNKNOWN,Unable to list ACM certificates: The security token included in the request is invalid.,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
ACM,ACM Certificate Expiry,Detect upcoming expiration of ACM certificates,N/A,ap-southeast-3,OK,Region is not enabled,PCI: PCI requires certificates to be kept up to date and rotated prior to expiry.
CloudFront,Insecure CloudFront Protocols,Detects the use of insecure HTTPS SSL/TLS protocols for use with HTTPS traffic between viewers and CloudFront,N/A,global,UNKNOWN,Unable to query for CloudFront distributions: The security token included in the request is invalid.,PCI: PCI requires secure transfer of cardholder data. It does not permit SSL or TLS version 1.0. CloudFront should be configured for TLS v1.2.
CloudFront,CloudFront Logging Enabled,Ensures CloudFront distributions have request logging enabled.,N/A,global,UNKNOWN,Unable to query for CloudFront distributions: The security token included in the request is invalid.,PCI: Request logging for networks hosting cardholder data is required for PCI. Enable CloudFront logging to log requests sent to applications in a PCI environment.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,us-east-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,us-east-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,us-west-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,us-west-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,ca-central-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,eu-central-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,eu-west-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,eu-west-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,eu-west-3,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,eu-north-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,eu-south-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,ap-northeast-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,ap-northeast-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,ap-southeast-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,ap-southeast-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,ap-northeast-3,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,ap-south-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,sa-east-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,ap-east-1,OK,Region is not enabled,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,me-south-1,OK,Region is not enabled,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,af-south-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Bucket Access Logging,Ensures CloudTrail logging bucket has access logging enabled to detect tampering of log files,N/A,ap-southeast-3,OK,Region is not enabled,PCI: PCI requires tracking and monitoring of all access to environments in which cardholder data is present. CloudTrail bucket access logging helps audit the bucket in which these logs are stored.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,us-east-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,us-east-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,us-west-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,us-west-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,ca-central-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,eu-central-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,eu-west-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,eu-west-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,eu-west-3,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,eu-north-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,eu-south-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,ap-northeast-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,ap-northeast-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,ap-southeast-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,ap-southeast-2,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,ap-northeast-3,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,ap-south-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,sa-east-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,ap-east-1,OK,Region is not enabled,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,me-south-1,OK,Region is not enabled,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,af-south-1,UNKNOWN,Unable to query for CloudTrail policy: The security token included in the request is invalid.,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,ap-southeast-3,OK,Region is not enabled,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
CloudTrail,CloudTrail Enabled,Ensures CloudTrail is enabled for all regions within an account,N/A,global,FAIL,CloudTrail is not configured to monitor global services,PCI: CloudTrail logs satisfy the PCI requirement to log all account activity within environments containing cardholder data.
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,us-east-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,us-east-2,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,us-west-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,us-west-2,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,ca-central-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,eu-central-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,eu-west-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,eu-west-2,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,eu-west-3,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,eu-north-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,eu-south-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,ap-northeast-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,ap-northeast-2,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,ap-southeast-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,ap-southeast-2,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,ap-northeast-3,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,ap-south-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,sa-east-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,ap-east-1,OK,Region is not enabled,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,me-south-1,OK,Region is not enabled,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,af-south-1,UNKNOWN,Unable to query for Config Service status: The security token included in the request is invalid.,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,ap-southeast-3,OK,Region is not enabled,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
ConfigService,Config Service Enabled,Ensures the AWS Config Service is enabled to detect changes to account resources,N/A,global,FAIL,Config Service is not monitoring global services,"PCI: PCI requires the development and maintenance of secure applications. While ConfigService cannot assist in developing secure applications, it can be used to detect application and environment changes that could introduce security risks."
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,us-east-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,us-east-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,us-west-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,us-west-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,ca-central-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,eu-central-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,eu-west-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,eu-west-2,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,eu-west-3,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
EC2,Default Security Group,Ensure the default security groups block all traffic by default,N/A,eu-north-1,UNKNOWN,Unable to query for security groups: AWS was not able to validate the provided access credentials,PCI: PCI has strict requirements to segment networks using firewalls. Security groups are a software-layer firewall that should be used to isolate resources. Ensure default security groups to not allow unintended traffic to cross these isolation boundaries.
